image_path;class;split;Kfold_04;Kfold_08
.\data\img\Globigerina_bulloides\00291-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00292-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00293-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00294-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00295-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00296-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00297-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00298-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00299-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00300-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00301-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00302-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00303-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00304-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00305-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00306-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00307-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00308-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00309-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00310-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00311-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00312-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00313-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00314-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00315-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00316-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00317-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00318-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00319-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00320-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00321-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00322-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00323-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00324-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00325-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00326-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00327-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00328-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00329-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00330-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00331-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00332-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00333-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00334-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00335-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00336-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00337-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00338-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00339-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00340-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00341-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00342-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00343-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00344-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00345-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00346-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00347-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00348-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00349-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00350-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00351-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00352-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00353-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00354-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00355-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00356-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00357-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00358-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00359-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00360-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00361-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00362-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00363-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00364-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00365-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00366-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00367-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00368-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00369-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00370-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00371-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00372-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00373-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00374-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00375-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00376-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00377-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00378-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00379-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00380-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00381-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00382-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00383-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00384-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00385-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00386-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00387-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00388-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00389-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00390-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00391-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00392-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00393-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00394-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00395-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00396-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00397-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00398-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00399-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00400-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00401-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00402-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00403-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00404-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00405-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00406-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00407-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00408-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00409-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00410-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00411-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00412-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00413-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00414-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00415-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00416-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00417-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00418-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00419-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00420-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00421-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00422-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00423-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00424-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00425-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00426-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00427-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00428-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00429-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00430-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00431-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00432-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00433-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00434-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00435-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00436-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00437-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00438-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00439-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00440-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00441-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00442-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00443-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00444-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00445-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00446-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00447-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00448-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00449-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00450-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00451-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00452-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00453-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00454-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00455-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00456-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00457-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00458-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00459-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00460-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00461-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00462-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00463-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00464-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00465-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00466-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00467-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00468-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00469-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00470-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00471-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00472-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00473-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00474-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00475-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00476-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00477-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00478-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00479-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00480-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00481-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00482-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00483-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00484-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00485-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00486-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00487-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00488-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00489-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00490-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00491-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00492-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00493-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00494-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00495-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00496-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00497-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00498-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00499-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
.\data\img\Globigerina_bulloides\00500-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00501-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00502-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;4
.\data\img\Globigerina_bulloides\00503-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;3
.\data\img\Globigerina_bulloides\00504-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00505-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00506-Globigerina_bulloides.jpg;Globigerina_bulloides;1;1;2
.\data\img\Globigerina_bulloides\00507-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00508-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00509-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00510-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;1
.\data\img\Globigerina_bulloides\00511-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;7
.\data\img\Globigerina_bulloides\00512-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00513-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00514-Globigerina_bulloides.jpg;Globigerina_bulloides;0;0;0
.\data\img\Globigerina_bulloides\00515-Globigerina_bulloides.jpg;Globigerina_bulloides;1;0;1
.\data\img\Globigerina_bulloides\00516-Globigerina_bulloides.jpg;Globigerina_bulloides;1;2;5
.\data\img\Globigerina_bulloides\00517-Globigerina_bulloides.jpg;Globigerina_bulloides;1;3;6
